index,mean_intensity,edge_density,texture_variance,glcm_contrast_d1,glcm_homogeneity_d1,glcm_energy_d1,glcm_correlation_d1,glcm_contrast_d2,glcm_homogeneity_d2,glcm_energy_d2,glcm_correlation_d2,glcm_contrast_d4,glcm_homogeneity_d4,glcm_energy_d4,glcm_correlation_d4,glcm_contrast_d8,glcm_homogeneity_d8,glcm_energy_d8,glcm_correlation_d8,phase_fraction,fft_energy_ratio,run_length_mean,E_x
2978,0.249512,0.090454,12176.2968,384.132077,0.903241,0.734416,0.740679,717.696574,0.81922,0.692752,0.513867,1158.240234,0.708252,0.650239,0.212415,1433.986297,0.638794,0.631532,0.024594,0.249512,0.768464,9.969,2431.7165
2979,0.491684,0.0159,16251.7531,36.905377,0.990704,0.700661,0.981398,73.91823,0.981381,0.694162,0.962742,146.487305,0.963101,0.681605,0.926165,287.072329,0.92769,0.658043,0.855309,0.491684,0.984288,75.9397,3060.3561
2980,0.251297,0.024155,12234.2467,60.495634,0.984762,0.781122,0.959337,119.636442,0.969865,0.772917,0.919267,232.681641,0.94139,0.757889,0.841733,437.985352,0.889676,0.733393,0.696804,0.251297,0.95147,52.3869,1697.6741
2981,0.29274,0.020889,13462.9865,73.445956,0.9815,0.753544,0.955303,146.859836,0.963008,0.741922,0.910606,291.990234,0.926451,0.719824,0.82217,576.770319,0.854718,0.68025,0.648189,0.29274,0.962898,44.765,2465.1616
2982,0.43338,0.011444,15967.6556,24.015855,0.993951,0.709023,0.987683,48.037694,0.9879,0.704717,0.975371,96.345703,0.975732,0.696134,0.950633,192.798576,0.951436,0.679331,0.901327,0.43338,0.986835,100.6697,2112.6838
2983,0.402496,0.033966,15638.0597,48.882904,0.987687,0.712093,0.974382,97.723441,0.975385,0.703893,0.94876,194.598633,0.950983,0.687969,0.89787,382.408849,0.903675,0.658595,0.798933,0.402496,0.956764,61.8264,1821.5307
2984,0.195999,0.022675,10246.8658,46.26852,0.988345,0.820775,0.962969,92.718242,0.976645,0.814072,0.925715,186.169922,0.953106,0.80092,0.850532,364.466828,0.908195,0.777004,0.706496,0.195999,0.941339,64.4405,1315.9998
2985,0.133896,0.060349,7540.8042,60.252436,0.984823,0.868057,0.934432,119.697481,0.96985,0.860002,0.869529,234.219727,0.941003,0.845052,0.743824,432.233902,0.891125,0.821244,0.523436,0.133896,0.701819,52.5549,1174.6211
2986,0.428223,0.028152,15921.242,66.271599,0.983307,0.702492,0.96593,131.600086,0.966851,0.690995,0.932397,258.213867,0.934959,0.669313,0.867552,483.871913,0.878118,0.632742,0.752505,0.428223,0.96603,48.6895,2014.0019
2987,0.176041,0.04425,9431.8983,113.330515,0.971453,0.826182,0.901431,224.318329,0.943497,0.810827,0.804597,427.895508,0.892218,0.78457,0.626005,740.561586,0.813461,0.749771,0.347763,0.176041,0.874833,30.9132,1315.5462
2988,0.23175,0.03624,11577.194,60.434835,0.984777,0.792949,0.957257,120.490988,0.96965,0.78368,0.914822,237.972656,0.940057,0.766126,0.831904,456.052404,0.885125,0.735686,0.6782,0.23175,0.916691,52.4288,1322.392
2989,0.343933,0.023941,14672.4442,40.614154,0.98977,0.733429,0.977359,81.181871,0.979551,0.726177,0.954811,162.298828,0.959119,0.711887,0.90993,321.205929,0.919092,0.684733,0.822821,0.343933,0.963896,70.9264,1691.5074
2990,0.172028,0.081833,9261.7772,232.619393,0.941406,0.812947,0.793589,442.105484,0.888638,0.786142,0.606396,747.94043,0.811602,0.752264,0.329768,925.420662,0.766897,0.7372,0.1605,0.172028,0.729658,16.0549,1318.227
2991,0.139725,0.046707,7816.1175,125.794439,0.968314,0.853692,0.868226,242.446912,0.93893,0.83786,0.746152,427.957031,0.892202,0.814245,0.552235,595.462528,0.850009,0.794424,0.378432,0.139725,0.797012,28.1875,1268.3139
2992,0.310043,0.039261,13909.9182,49.004504,0.987656,0.748373,0.971135,97.479285,0.975446,0.740529,0.942571,193.368164,0.951293,0.72533,0.886049,377.53262,0.904904,0.697347,0.777567,0.310043,0.931464,61.71,1605.4524
2993,0.244171,0.047623,12000.4675,111.202528,0.971989,0.776948,0.924096,221.571574,0.944189,0.760345,0.848779,435.401367,0.890327,0.730123,0.702913,823.332441,0.792611,0.682975,0.438038,0.244171,0.903446,31.4321,1477.3757
2994,0.193497,0.037994,10147.5238,64.204412,0.983828,0.819333,0.948281,127.571512,0.967866,0.809582,0.897463,252.18457,0.936477,0.790991,0.798182,486.747637,0.877394,0.758208,0.613769,0.193497,0.891637,49.9512,1290.8836
2995,0.385025,0.115845,15396.6686,264.964798,0.933258,0.681433,0.858965,520.418522,0.868912,0.642617,0.722856,982.160156,0.752604,0.584049,0.476462,1579.647996,0.602104,0.537214,0.15644,0.385025,0.835498,14.2037,1903.6921
2996,0.128021,0.035446,7258.8579,59.401241,0.985037,0.872828,0.933016,118.354623,0.970188,0.864559,0.866643,232.989258,0.941313,0.848958,0.737954,443.361706,0.888322,0.822054,0.503527,0.128021,0.844133,53.1517,1185.8272
2997,0.076538,0.019089,4595.9675,49.855699,0.987442,0.919959,0.911084,99.371494,0.974969,0.913459,0.822663,194.229492,0.951076,0.90121,0.653615,349.838143,0.91188,0.882077,0.377378,0.076538,0.873362,60.9071,1122.1179
2998,0.431595,0.029221,15951.9808,58.671645,0.985221,0.703545,0.96986,117.31696,0.970449,0.69357,0.939711,234.28125,0.940987,0.674213,0.879509,460.553538,0.883992,0.63901,0.762749,0.431595,0.966412,53.674,1832.9135
2999,0.34613,0.02356,14716.727,53.503676,0.986523,0.73022,0.970273,107.062408,0.973032,0.720743,0.940621,214.163086,0.946055,0.702229,0.881624,423.794276,0.893251,0.667764,0.767228,0.34613,0.96642,57.6901,2036.2854
3000,0.421371,0.010681,15854.2364,19.091085,0.995191,0.712284,0.990141,38.149376,0.990391,0.708794,0.980307,75.796875,0.980908,0.701941,0.96091,148.224846,0.962664,0.68893,0.923695,0.421371,0.987426,114.9754,1794.2514
3001,0.099915,0.006302,5847.8045,14.591912,0.996324,0.903243,0.979631,29.29872,0.99262,0.900862,0.959243,58.447266,0.985278,0.896155,0.919264,114.90395,0.971057,0.887067,0.843512,0.099915,0.96839,132.129,1137.8589
3002,0.303787,0.059357,13752.8232,47.241314,0.9881,0.752342,0.97181,93.816945,0.976369,0.745325,0.943909,185.24707,0.953338,0.731944,0.88881,356.777391,0.910132,0.708447,0.784068,0.303787,0.891309,63.4424,1576.342
3003,0.246918,0.021408,12091.3573,54.294072,0.986324,0.783538,0.963284,108.344227,0.972709,0.774765,0.926853,214.77832,0.9459,0.757951,0.855436,415.229618,0.895408,0.72808,0.721927,0.246918,0.956584,57.0374,1498.8348
3004,0.093628,0.033752,5518.1347,22.556664,0.994318,0.908055,0.966527,44.802627,0.988715,0.904968,0.933549,88.470703,0.977715,0.899004,0.868878,172.543473,0.956538,0.887857,0.744468,0.093628,0.770104,104.5231,1117.4349
3005,0.198395,0.031387,10341.2046,61.16443,0.984593,0.816782,0.951493,122.078002,0.96925,0.808038,0.903052,240.864258,0.939329,0.791487,0.808285,465.679829,0.8827,0.762449,0.627653,0.198395,0.919419,51.9303,1315.5313
3006,0.415649,0.01857,15793.5957,63.414017,0.984027,0.706368,0.967079,126.411771,0.968158,0.695912,0.934313,250.954102,0.936787,0.675849,0.869362,493.124244,0.875787,0.639509,0.74235,0.415649,0.976654,50.4511,2401.1154
3007,0.228149,0.032806,11450.7243,43.167739,0.989127,0.79842,0.969081,86.003952,0.978337,0.79211,0.938329,168.512695,0.957553,0.780314,0.878851,318.642783,0.919737,0.760062,0.769612,0.228149,0.920599,67.8427,1340.1131
3008,0.21489,0.068146,10970.499,61.650827,0.984471,0.804214,0.954037,123.176704,0.968973,0.794662,0.908301,245.724609,0.938105,0.776178,0.817624,480.933673,0.878858,0.742995,0.645143,0.21489,0.811583,51.6031,1309.4789
3009,0.090027,0.01619,5326.9794,31.129412,0.992159,0.91004,0.952189,62.381859,0.984287,0.905693,0.904309,123.416016,0.968913,0.897363,0.8111,234.996708,0.940807,0.882967,0.640437,0.090027,0.904243,85.3333,1120.4315
3010,0.301849,0.021835,13703.1296,38.668566,0.99026,0.754183,0.976889,77.031219,0.980597,0.747884,0.953969,153.5625,0.961319,0.73552,0.908277,303.076361,0.923658,0.712178,0.819167,0.301849,0.963117,73.4709,1557.3713
3011,0.227341,0.021927,11422.0903,47.727711,0.987978,0.79856,0.965684,95.34292,0.975984,0.791845,0.931275,189.0,0.952393,0.779066,0.863047,366.717395,0.907628,0.756409,0.731398,0.227341,0.951264,62.9549,1395.1651
3012,0.218628,0.045532,11108.205,118.984881,0.970029,0.793526,0.912147,231.948204,0.941575,0.77727,0.828535,421.620117,0.893798,0.751641,0.687648,639.911227,0.838813,0.725528,0.523527,0.218628,0.878344,29.6141,1474.3978
3013,0.313141,0.021805,13985.8153,57.82045,0.985436,0.745198,0.966146,115.852024,0.970818,0.735658,0.932192,230.589844,0.941917,0.71732,0.865118,448.675545,0.886983,0.684651,0.737707,0.313141,0.965725,54.2966,1685.5666
3014,0.177933,0.0784,9511.381,76.668336,0.980688,0.829539,0.934055,152.597502,0.961562,0.818383,0.868906,298.450195,0.924824,0.797762,0.744264,554.514711,0.860324,0.76437,0.527277,0.177933,0.717067,43.2011,1252.9396
3015,0.486038,0.113922,16243.5746,90.409053,0.977227,0.691484,0.954405,180.675443,0.95449,0.676003,0.908878,358.435547,0.909714,0.646768,0.819215,699.863833,0.823712,0.596074,0.646951,0.486038,0.861987,37.5995,2007.7045
3016,0.23761,0.072906,11779.3708,159.295037,0.959875,0.77394,0.889281,315.815791,0.920449,0.751061,0.780597,605.882812,0.847385,0.712479,0.579493,1070.457205,0.730363,0.662782,0.258556,0.23761,0.860471,22.7872,1367.0276
3017,0.455521,0.049088,16127.6036,122.085662,0.969248,0.688655,0.937977,243.545614,0.938653,0.668261,0.876244,482.651367,0.878425,0.630531,0.754636,930.484438,0.765621,0.570449,0.526494,0.455521,0.949589,28.947,2263.7677
3018,0.399734,0.031311,15602.5426,84.572289,0.978697,0.7065,0.955608,168.406604,0.95758,0.692286,0.911623,325.274414,0.918067,0.666657,0.829381,583.271957,0.85308,0.627638,0.694292,0.399734,0.959035,39.7911,1965.1209
3019,0.162445,0.01886,8847.0848,43.471737,0.98905,0.846508,0.95982,86.858498,0.978121,0.839961,0.919856,171.158203,0.956887,0.827488,0.842614,334.896878,0.915643,0.804286,0.694134,0.162445,0.941733,67.4933,1246.1491
3020,0.324463,0.027939,14252.6167,69.615579,0.982465,0.73755,0.960027,138.924766,0.965006,0.725968,0.920303,276.793945,0.930279,0.703664,0.841496,543.699487,0.863048,0.663514,0.689745,0.324463,0.957036,46.778,1791.2232
3021,0.303787,0.057236,13752.8232,226.296232,0.942998,0.72316,0.865298,437.588598,0.889776,0.691653,0.739678,783.439453,0.80266,0.646099,0.5346,1091.587528,0.725041,0.611792,0.354882,0.303787,0.889295,16.4746,2089.124
3022,0.429504,0.042221,15933.0998,107.068153,0.973031,0.695391,0.944967,211.317021,0.946772,0.677691,0.891416,405.74707,0.897797,0.646187,0.791652,724.557554,0.817492,0.599521,0.628462,0.429504,0.948707,32.4918,2086.4437
3023,0.412216,0.040375,15755.1675,70.162776,0.982327,0.705837,0.963508,140.206585,0.964683,0.694015,0.927054,278.024414,0.929969,0.671507,0.855252,537.697974,0.86456,0.632237,0.719605,0.412216,0.948832,46.4794,1963.2691
3024,0.036865,0.016525,2308.7899,40.857353,0.989708,0.958401,0.855582,80.327325,0.979766,0.953216,0.717139,150.055664,0.962203,0.94423,0.475288,241.060736,0.939279,0.933005,0.16175,0.036865,0.749012,70.6207,1056.2932
3025,0.204498,0.022919,10578.1851,83.417096,0.978988,0.809727,0.935086,164.744264,0.958503,0.798769,0.871168,321.09082,0.919121,0.779021,0.746215,588.335733,0.851805,0.750273,0.523108,0.204498,0.941163,40.2555,2182.2719
3026,0.364212,0.109009,15057.2949,63.170818,0.984088,0.722051,0.965623,125.923459,0.968281,0.71167,0.931447,249.84668,0.937066,0.691788,0.863876,485.872417,0.877614,0.656554,0.734744,0.364212,0.776012,50.6069,1646.7557
3027,0.197235,0.039703,10295.6306,92.719439,0.976645,0.812415,0.926345,184.704017,0.953475,0.798734,0.853498,364.833984,0.908102,0.773286,0.711446,686.673009,0.827035,0.732526,0.459901,0.197235,0.896712,36.7973,1321.9771
3028,0.095612,0.018204,5622.7117,62.380423,0.984287,0.900546,0.909437,124.519562,0.968635,0.891883,0.819857,244.371094,0.938446,0.875689,0.648955,448.30045,0.887078,0.84998,0.363088,0.095612,0.900741,51.1201,1244.2611
3029,0.468033,0.085022,16189.801,119.288879,0.969952,0.687633,0.939649,237.991065,0.940053,0.667507,0.87961,471.515625,0.88123,0.630179,0.761536,918.481414,0.768644,0.568956,0.535713,0.468033,0.896466,29.5473,2110.0423
3030,0.339127,0.016922,14573.3864,28.819026,0.992741,0.737746,0.983811,57.559778,0.985501,0.732738,0.967687,114.249023,0.971222,0.722942,0.935947,224.494062,0.943452,0.704254,0.874492,0.339127,0.974658,89.7753,1596.8962
3031,0.225983,0.067993,11373.8154,49.6125,0.987503,0.798579,0.964278,97.845519,0.975354,0.791183,0.929561,190.168945,0.952099,0.777389,0.863123,351.901162,0.91136,0.754379,0.746759,0.225983,0.779362,61.1343,1382.2661
3032,0.169617,0.014908,9158.568,22.739062,0.994272,0.844049,0.979675,45.596134,0.988515,0.84057,0.959275,91.054688,0.977064,0.833702,0.918799,180.045363,0.954649,0.820454,0.840018,0.169617,0.95476,104.0254,1233.242
3033,0.032532,0.010361,2046.5594,27.116636,0.99317,0.96438,0.891872,54.080555,0.986378,0.960799,0.78517,103.605469,0.973903,0.954288,0.591568,173.543725,0.956286,0.945135,0.326346,0.032532,0.828673,93.3561,1050.8753
3034,0.195816,0.021896,10239.6245,57.090855,0.985619,0.819201,0.954297,114.326049,0.971203,0.810862,0.908419,228.805664,0.942366,0.79472,0.816462,452.301459,0.88607,0.765289,0.636334,0.195816,0.943603,54.8418,1455.1328
3035,0.181732,0.017288,9669.5812,53.078079,0.98663,0.830368,0.955017,105.780589,0.973355,0.822734,0.910314,208.6875,0.947434,0.808249,0.822917,406.352382,0.897644,0.782041,0.654713,0.181732,0.953811,58.0478,1443.6655
3036,0.300232,0.086533,13661.2791,342.545129,0.913717,0.707733,0.794637,653.544584,0.835379,0.664946,0.608226,1123.664062,0.716961,0.614043,0.325916,1494.126449,0.623646,0.590145,0.09723,0.300232,0.829301,11.1267,2301.3695
3037,0.350525,0.040283,14803.4091,85.119485,0.978559,0.723812,0.952877,169.505306,0.957303,0.710063,0.906123,333.764648,0.915928,0.68436,0.81503,634.347325,0.840215,0.641721,0.647894,0.350525,0.942174,39.5749,1765.7628
3038,0.099411,0.014297,5821.5882,27.724632,0.993016,0.902898,0.960721,55.301335,0.98607,0.899806,0.921107,110.25,0.972229,0.8938,0.840463,212.553553,0.94646,0.883354,0.683115,0.099411,0.926905,92.0449,1141.572
3039,0.348114,0.02179,14756.1653,59.58364,0.984992,0.72922,0.966893,118.965013,0.970034,0.719614,0.933845,237.541992,0.940166,0.700959,0.867704,468.868133,0.881897,0.666785,0.738194,0.348114,0.96882,53.0227,1783.1431
3040,0.198593,0.020447,10348.9826,49.5517,0.987518,0.817827,0.960842,98.944221,0.975077,0.810139,0.921942,196.505859,0.950502,0.7953,0.845493,381.65866,0.903864,0.768409,0.701954,0.198593,0.947804,61.1914,1355.982
3041,0.031769,0.010696,2000.1392,17.875092,0.995497,0.966389,0.926899,35.036387,0.991175,0.964147,0.856861,67.306641,0.983046,0.960041,0.724932,122.655903,0.969104,0.953184,0.497434,0.031769,0.813636,119.1564,1039.0545
3042,0.432861,0.053711,15963.1432,145.979917,0.963229,0.688236,0.925077,291.522269,0.926569,0.664175,0.850352,578.504883,0.854281,0.620363,0.702927,1117.594081,0.71849,0.554515,0.425604,0.432861,0.943305,24.6654,2168.7226
3043,0.315063,0.031982,14032.2963,78.370726,0.980259,0.740655,0.9543,154.733867,0.961024,0.728033,0.90986,291.682617,0.926528,0.706102,0.830406,502.501607,0.873425,0.674189,0.708878,0.315063,0.945519,42.4181,1779.2488
3044,0.472687,0.028351,16207.7405,72.533961,0.981729,0.695307,0.963348,143.991003,0.96373,0.682885,0.927254,280.608398,0.929318,0.659852,0.858286,520.318596,0.868937,0.621959,0.737419,0.472687,0.969499,45.2284,2342.8196
3045,0.265961,0.023331,12694.5448,83.660294,0.978927,0.766875,0.946128,166.270239,0.958118,0.753622,0.89311,330.196289,0.916827,0.728538,0.788289,653.664693,0.835349,0.684049,0.582536,0.265961,0.953403,40.1569,1950.7505
3046,0.304901,0.022079,13781.1662,57.212454,0.985589,0.749705,0.965982,114.26501,0.971218,0.740568,0.932036,227.390625,0.942723,0.722953,0.864664,448.050387,0.887141,0.690666,0.733023,0.304901,0.965686,54.7502,1592.1934
3047,0.468765,0.030869,16192.811,103.176976,0.974011,0.690457,0.947794,205.945589,0.948125,0.673022,0.895774,408.084961,0.897208,0.640408,0.793385,781.759466,0.803083,0.587114,0.60379,0.468765,0.965993,33.5566,2845.8282
3048,0.221207,0.031219,11202.1348,49.734099,0.987473,0.801893,0.963636,99.127338,0.975031,0.79435,0.927535,196.505859,0.950502,0.779834,0.856409,383.034006,0.903518,0.753427,0.720396,0.221207,0.925599,61.0205,1330.3474
3049,0.231613,0.072601,11572.402,109.925735,0.972311,0.785513,0.922211,219.557287,0.944696,0.769148,0.844679,431.525391,0.891303,0.739431,0.694886,802.139601,0.79795,0.694188,0.433646,0.231613,0.801022,31.7519,1337.7047
3050,0.193359,0.016129,10142.0485,48.153309,0.987871,0.821671,0.961223,96.075388,0.9758,0.813986,0.922862,191.337891,0.951804,0.799016,0.847292,369.718151,0.906872,0.77225,0.708132,0.193359,0.958219,62.5344,1371.952
3051,0.407684,0.021881,15702.095,37.938971,0.990444,0.712069,0.98023,75.871478,0.980889,0.705142,0.960506,151.901367,0.961738,0.691455,0.921102,305.076865,0.923154,0.664739,0.84222,0.407684,0.97241,74.4727,2345.6507
3052,0.42186,0.01442,15859.2138,30.643015,0.992281,0.7102,0.984178,61.10004,0.98461,0.704786,0.968462,119.847656,0.969812,0.694455,0.93818,227.682365,0.942649,0.675916,0.882704,0.42186,0.983191,86.2316,1835.6104
3053,0.033432,0.010193,2101.2379,27.785432,0.993001,0.963767,0.890958,53.958477,0.986408,0.96065,0.786718,98.683594,0.975143,0.955511,0.603786,155.976799,0.960711,0.949399,0.354556,0.033432,0.842047,91.9158,1050.8144
3054,0.090302,0.009552,5341.6184,25.414246,0.993598,0.910364,0.961163,50.784449,0.987208,0.906592,0.922668,98.683594,0.975143,0.899508,0.850794,180.920583,0.954428,0.887409,0.730275,0.090302,0.946207,97.2344,1144.4835
3055,0.352036,0.027863,14832.626,54.111673,0.98637,0.728231,0.970117,107.733837,0.972863,0.719261,0.940507,214.716797,0.945915,0.701777,0.881451,417.730248,0.894778,0.670333,0.769437,0.352036,0.960024,57.1867,1643.1589
3056,0.163971,0.085953,8913.918,320.657261,0.91923,0.807415,0.704949,597.693898,0.849447,0.773747,0.449198,935.586914,0.764336,0.739524,0.136374,1079.772051,0.728017,0.726393,0.008245,0.163971,0.662818,11.851,1447.7361
3057,0.077347,0.025528,4640.4619,85.241085,0.978529,0.9147,0.849084,166.392317,0.958088,0.904391,0.704584,304.171875,0.923382,0.887692,0.457394,440.110887,0.889141,0.87247,0.209108,0.077347,0.813549,39.5271,1158.0955
3058,0.293823,0.014359,13492.1117,33.075,0.991669,0.758819,0.979965,66.410433,0.983272,0.752774,0.959863,133.875,0.966278,0.740691,0.919457,272.068548,0.931469,0.716611,0.837801,0.293823,0.97696,81.92,1641.3542
3059,0.068436,0.020264,4145.4886,44.140533,0.988881,0.927991,0.913003,87.224732,0.978029,0.922145,0.828517,168.266602,0.957615,0.911357,0.670921,296.699754,0.925265,0.894738,0.426189,0.068436,0.849207,66.7373,1085.9755
3060,0.42746,0.020966,15914.0824,58.793244,0.985191,0.704186,0.96974,117.561116,0.970388,0.694028,0.9395,234.46582,0.940941,0.674319,0.879369,462.241463,0.883566,0.638071,0.762304,0.42746,0.976764,53.5863,2004.5109
3061,0.4879,0.086349,16246.7293,351.969072,0.911343,0.647646,0.822548,682.293953,0.828138,0.59823,0.656028,1222.470703,0.692073,0.535786,0.383738,1797.140294,0.54732,0.502366,0.094153,0.4879,0.897377,10.8414,4426.5572
3062,0.345367,0.079453,14701.4222,159.477436,0.959829,0.713603,0.911145,316.731376,0.920219,0.688716,0.823541,620.463867,0.843712,0.644853,0.654353,1120.782384,0.717687,0.587442,0.375627,0.345367,0.865497,22.7635,1542.1153
3063,0.437714,0.016449,16003.9795,32.284605,0.991868,0.706898,0.983475,64.213029,0.983825,0.701328,0.967131,126.984375,0.968014,0.690518,0.935,249.562878,0.937138,0.669994,0.872247,0.437714,0.98079,83.2732,1901.2937
3064,0.390579,0.022903,15477.7118,80.194715,0.9798,0.709834,0.957582,160.532573,0.959564,0.696108,0.915139,318.260742,0.919834,0.670208,0.831916,629.783676,0.841364,0.623275,0.668064,0.390579,0.970596,41.6102,3136.3802
3065,0.374466,0.017746,15231.5341,44.444531,0.988805,0.72139,0.9761,88.628629,0.977675,0.71387,0.952343,176.879883,0.955446,0.699141,0.904901,351.963678,0.911344,0.671127,0.810829,0.374466,0.975974,66.3992,1883.1132
3066,0.448151,0.018188,16081.4396,34.71659,0.991255,0.704666,0.982321,69.523422,0.982488,0.698471,0.964608,139.535156,0.964853,0.686184,0.92901,281.32088,0.929138,0.662055,0.857048,0.448151,0.979317,79.2455,2122.4722
3067,0.02919,0.011993,1842.6787,7.903952,0.998009,0.970218,0.964872,15.87014,0.996002,0.969182,0.929484,31.869141,0.991973,0.967096,0.858537,63.953613,0.983891,0.962971,0.716478,0.02919,0.741113,169.7824,1034.805
3068,0.43866,0.152359,16011.5846,646.908088,0.837051,0.60913,0.66908,1215.8969,0.693729,0.543106,0.37802,1979.270508,0.501443,0.507345,-0.012343,1563.581448,0.606151,0.518511,0.199931,0.43866,0.722152,6.0147,3754.1472
3069,0.366302,0.0215,15093.9266,57.638051,0.985482,0.722148,0.968715,115.241634,0.970972,0.712514,0.937441,227.882812,0.942599,0.694151,0.876269,433.484217,0.89081,0.662482,0.764531,0.366302,0.970396,54.4319,1801.2637
3070,0.044388,0.011337,2758.2005,32.345404,0.991853,0.952359,0.904043,64.396146,0.983779,0.948157,0.809205,120.27832,0.969703,0.940919,0.644671,208.239967,0.947547,0.929704,0.389475,0.044388,0.862115,83.1675,1089.9075
